pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
KC,7/21/21,85.9,-2.92,5.02,"Kimbrel, Craig",571448,518886,,ball,,,,,14,Nolan Arenado walks.,R,R,R,STL,CHC,B,,,0,0,2021,0.8,-0.34,0.37,1.5,,502671,,0,10,Bot,,,,,575929,,,6.196218933,-124.9809213,-1.437247131,7.265438712,24.10526859,-35.62664862,3.48,1.73,,,,86.3,2629,6.5,633241,518886,575929,519203,455139,663538,595879,664023,545350,621550,54.04,,,,,,,,83,1,Knuckle Curve,2,2,2,2,2,2,2,2,Standard,Standard,67,0,0.054
KC,7/21/21,86.4,-2.99,4.91,"Kimbrel, Craig",502671,518886,field_out,hit_into_play,,,,,13,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,X,6,ground_ball,3,2,2021,0.71,-0.5,-0.04,1.36,,669242,666185,2,9,Bot,121.9,190.3,,,575929,,,5.617316826,-125.8578387,-1.247975048,6.459147342,24.45419035,-37.52060081,3.49,1.6,35,104.5,-1,87,2604,6.5,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,54,0.426,0.387,0,1,0,0,4,78,7,Knuckle Curve,2,2,2,2,2,2,2,2,Standard,Standard,62,-0.111,-0.515
FF,7/21/21,94.8,-3.01,4.74,"Kimbrel, Craig",502671,518886,,foul,,,,,9,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,S,,,3,2,2021,-0.53,1.11,0.55,2.08,,669242,666185,2,9,Bot,,,,,575929,,,10.55463065,-137.6932996,-3.819161343,-9.021693546,28.72245834,-17.29623762,3.49,1.6,233,77.4,42,95.5,2241,6.6,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.85,,,,,,,,78,6,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,226,0,0
KC,7/21/21,85.8,-3.09,5.01,"Kimbrel, Craig",502671,518886,,called_strike,,,,,8,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,S,,,3,1,2021,0.99,-0.25,-0.08,2.04,,669242,666185,2,9,Bot,,,,,575929,,,5.125055984,-125.0128684,-0.292853731,9.464807641,24.08562606,-34.92285905,3.41,1.6,,,,86.4,2662,6.5,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.99,,,,,,,,78,5,Knuckle Curve,2,2,2,2,2,2,2,2,Strategic,Standard,67,0,-0.137
FF,7/21/21,96,-2.91,4.71,"Kimbrel, Craig",502671,518886,,ball,,,,,14,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,B,,,2,1,2021,-0.64,1.28,1.25,1.24,,669242,666185,2,9,Bot,,,,,575929,,,12.47870623,-139.1919177,-6.492200126,-11.03600899,30.43443328,-14.11315235,3.4,1.6,,,,96.3,2302,6.6,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.92,,,,,,,,78,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,229,0,0.136
KC,7/21/21,86,-2.87,4.97,"Kimbrel, Craig",502671,518886,,ball,,,,,14,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,B,,,1,1,2021,0.97,-0.27,2.17,1.77,,669242,666185,2,9,Bot,,,,,575929,,,10.04024558,-124.9562265,-0.801107929,8.191611332,24.69316375,-35.03791723,3.36,1.6,,,,86.5,2660,6.7,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.83,,,,,,,,78,3,Knuckle Curve,2,2,2,2,2,2,2,2,Strategic,Standard,59,0,0.096
KC,7/21/21,85.5,-2.87,5.06,"Kimbrel, Craig",502671,518886,,swinging_strike,,,,,4,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,S,,,1,0,2021,0.92,-0.28,-0.62,2.6,,669242,666185,2,9,Bot,,,,,575929,,,3.439315143,-124.4871982,1.006351801,8.955259106,23.65973016,-35.48671623,3.49,1.6,,,,85.9,2473,6.4,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.12,,,,,,,,78,2,Knuckle Curve,2,2,2,2,2,2,2,2,Standard,Standard,57,0,-0.078
KC,7/21/21,85,-2.97,4.96,"Kimbrel, Craig",502671,518886,,ball,,,,,11,"Paul Goldschmidt grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,B,,,0,0,2021,0.87,-0.04,-1.31,3.32,,669242,666185,2,9,Bot,,,,,575929,,,2.15241333,-123.862793,2.529389695,8.578713046,23.61680602,-33.30976817,3.49,1.66,,,,85.4,2416,6.4,633241,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.15,,,,,,,,78,1,Knuckle Curve,2,2,2,2,2,2,2,2,Standard,Standard,72,0,0.057
FF,7/20/21,96,-3.09,4.81,"Kimbrel, Craig",502671,518886,strikeout,called_strike,,,,,6,Paul Goldschmidt called out on strikes.,R,R,R,STL,CHC,S,2,,1,2,2021,-0.85,1.13,0.62,2.6,,,,2,9,Bot,,,,,575929,,,11.74371863,-139.4101782,-2.785593127,-13.65017433,30.76873856,-17.02642082,3.24,1.6,,,,96.1,2371,6.4,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.08,,,0,1,0,0,,80,4,4-Seam Fastball,6,7,6,7,7,6,6,7,Standard,Standard,230,-0.044,-0.073
KC,7/20/21,87,-3.12,4.71,"Kimbrel, Craig",502671,518886,,called_strike,,,,,7,Paul Goldschmidt called out on strikes.,R,R,R,STL,CHC,S,,,1,1,2021,0.76,-0.2,-0.75,1.87,,,,2,9,Bot,,,,,575929,,,4.154778901,-126.7609702,-0.270264667,7.376022061,25.07970909,-34.438574,3.24,1.6,,,,87.4,2582,6.4,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.09,,,,,,,,80,3,Knuckle Curve,6,7,6,7,7,6,6,7,Standard,Standard,67,-0.044,-0.027
KC,7/20/21,86.4,-3.17,4.83,"Kimbrel, Craig",502671,518886,,swinging_strike,,,,,14,Paul Goldschmidt called out on strikes.,R,R,R,STL,CHC,S,,,1,0,2021,1,-0.43,0.8,0.25,,,,2,9,Bot,,,,,575929,,,7.457105396,-125.5863359,-3.813933944,9.0551412,25.60797347,-36.17250984,3.49,1.6,,,,86.7,2641,6.6,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.93,,,,,,,,80,2,Knuckle Curve,6,7,6,7,7,6,6,7,Standard,Standard,61,-0.044,-0.02
FF,7/20/21,96.2,-3.21,4.9,"Kimbrel, Craig",502671,518886,,ball,,,,,12,Paul Goldschmidt called out on strikes.,R,R,R,STL,CHC,B,,,0,0,2021,-0.31,0.88,0.63,3.89,,,,2,9,Bot,,,,,575929,,,10.94709958,-139.8101593,0.93476719,-6.473279376,30.64868927,-21.10326672,3.3,1.6,,,,96.7,2225,6.6,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.94,,,,,,,,80,1,4-Seam Fastball,6,7,6,7,7,6,6,7,Standard,Standard,226,-0.044,0.016
KC,7/20/21,84.8,-2.96,5.03,"Kimbrel, Craig",666185,518886,field_out,hit_into_play,,,,,13,Dylan Carlson lines out to left fielder Ian Happ.,R,L,R,STL,CHC,X,7,line_drive,2,2,2021,1.31,-0.67,-0.84,2.05,,,,1,9,Bot,77.61,90.73,,,575929,,,2.334636792,-123.4602136,0.770354721,12.78840931,26.63669711,-39.42884332,3.47,1.59,295,94.5,16,84.7,2607,6.4,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.09,0.666,0.643,0,1,0,0,4,79,5,Knuckle Curve,6,7,6,7,7,6,6,7,Infield shift,Standard,58,-0.064,-0.142
FF,7/20/21,97,-3.25,4.8,"Kimbrel, Craig",666185,518886,,ball,,,,,11,Dylan Carlson lines out to left fielder Ian Happ.,R,L,R,STL,CHC,B,,,1,2,2021,-0.85,1.25,-0.86,4.2,,,,1,9,Bot,,,,,575929,,,8.349623066,-141.0809534,1.104930708,-13.24794203,32.85289277,-16.00924447,3.52,1.59,,,,97.2,2404,6.5,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.04,,,,,,,,79,4,4-Seam Fastball,6,7,6,7,7,6,6,7,Infield shift,Standard,220,0,0.028
FF,7/20/21,96.1,-3.12,4.83,"Kimbrel, Craig",666185,518886,,swinging_strike,,,,,1,Dylan Carlson lines out to left fielder Ian Happ.,R,L,R,STL,CHC,S,,,1,1,2021,-0.78,1.08,-0.64,3.48,,,,1,9,Bot,,,,,575929,,,8.384803162,-139.8184347,-0.428728985,-12.12212239,30.43261044,-18.1385647,3.47,1.59,,,,96.5,2156,6.4,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.05,,,,,,,,79,3,4-Seam Fastball,6,7,6,7,7,6,6,7,Infield shift,Standard,223,0,-0.043
KC,7/20/21,86.9,-2.9,5.01,"Kimbrel, Craig",666185,518886,,ball,,,,,14,Dylan Carlson lines out to left fielder Ian Happ.,R,L,R,STL,CHC,B,,,0,1,2021,0.7,-0.31,1.5,0.42,,,,1,9,Bot,,,,,575929,,,9.142484654,-126.2988195,-4.152990686,5.578441563,26.71945378,-34.82751781,3.55,1.59,,,,87.2,2651,6.6,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.87,,,,,,,,79,2,Knuckle Curve,6,7,6,7,7,6,6,7,Infield shift,Standard,52,0,0.021
KC,7/20/21,86.3,-3.2,4.82,"Kimbrel, Craig",666185,518886,,called_strike,,,,,9,Dylan Carlson lines out to left fielder Ian Happ.,R,L,R,STL,CHC,S,,,0,0,2021,0.5,-0.04,0.28,1.88,,,,1,9,Bot,,,,,575929,,,7.281203101,-125.6113089,-0.733959786,3.967742106,23.71371004,-32.66450026,3.2,1.59,,,,86.8,2653,6.5,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.04,,,,,,,,79,1,Knuckle Curve,6,7,6,7,7,6,6,7,Infield shift,Standard,63,0,-0.027
FF,7/20/21,96.7,-3.17,4.8,"Kimbrel, Craig",572761,518886,strikeout,swinging_strike,,,,,1,Matt Carpenter strikes out swinging.,R,L,R,STL,CHC,S,2,,1,2,2021,-0.58,1.15,-0.31,3.24,,,,0,9,Bot,,,,,575929,,,8.968717112,-140.6140855,-1.213519264,-9.833967776,33.0763806,-16.89571574,3.55,1.63,,,,96.8,2192,6.4,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.06,,,0,1,0,0,,78,4,4-Seam Fastball,6,7,6,7,7,6,6,7,Infield shift,Standard,230,-0.086,-0.173
FF,7/20/21,97.4,-3.19,4.89,"Kimbrel, Craig",572761,518886,,swinging_strike,,,,,11,Matt Carpenter strikes out swinging.,R,L,R,STL,CHC,S,,,1,1,2021,-0.64,1.37,-1.11,3.7,,,,0,9,Bot,,,,,575929,,,7.070503641,-141.6237557,-0.768678511,-10.27765214,34.75874084,-13.92078723,3.55,1.63,,,,97.4,2278,6.5,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,53.99,,,,,,,,78,3,4-Seam Fastball,6,7,6,7,7,6,6,7,Infield shift,Standard,225,0,-0.057
KC,7/20/21,85.6,-3.19,4.88,"Kimbrel, Craig",572761,518886,,called_strike,,,,,13,Matt Carpenter strikes out swinging.,R,L,R,STL,CHC,S,,,1,0,2021,0.71,-0.43,-1.01,2.21,,,,0,9,Bot,,,,,575929,,,3.734084694,-124.6513485,0.867734729,6.582688579,25.57155628,-37.02434771,3.6,1.92,,,,85.9,2594,6.5,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.02,,,,,,,,78,2,Knuckle Curve,6,7,6,7,7,6,6,7,Infield shift,Standard,66,0,-0.049
KC,7/20/21,84.7,-3.1,5.03,"Kimbrel, Craig",572761,518886,,ball,,,,,13,Matt Carpenter strikes out swinging.,R,L,R,STL,CHC,B,,,0,0,2021,1.07,-0.77,-0.94,-0.27,,,,0,9,Bot,,,,,575929,,,2.906474657,-123.180321,-4.38414273,10.12460884,27.66111115,-39.2139249,3.55,1.63,,,,84.3,2515,6.3,633230,518886,575929,519203,663538,621550,595879,664023,545350,518792,54.15,,,,,,,,78,1,Knuckle Curve,6,7,6,7,7,6,6,7,Infield shift,Standard,59,0,0.038
KC,7/17/21,88.2,-3.12,4.81,"Kimbrel, Craig",662139,518886,strikeout,swinging_strike,,,,,14,Daulton Varsho strikes out swinging.,R,L,R,ARI,CHC,S,2,,3,2,2021,0.69,-0.2,1.13,0.74,,,444482,2,9,Bot,,,,,575929,,,8.940260139,-128.2028787,-3.369535852,5.747724434,26.85762198,-33.8734768,3.3,1.5,,,,88.4,2744,6.5,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.97,,,0,1,0,0,,74,6,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,57,-0.044,-0.264
KC,7/17/21,88.3,-3.2,4.78,"Kimbrel, Craig",662139,518886,,ball,,,,,13,Daulton Varsho strikes out swinging.,R,L,R,ARI,CHC,B,,,2,2,2021,0.56,-0.23,-0.1,0.87,,,444482,2,9,Bot,,,,,575929,,,6.420932084,-128.5690786,-2.995620359,4.911117112,25.57722058,-34.30820271,3.11,1.37,,,,88.9,2650,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.94,,,,,,,,74,5,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,62,-0.044,0.072
KC,7/17/21,89.2,-3.28,4.69,"Kimbrel, Craig",662139,518886,,swinging_strike,,,,,14,Daulton Varsho strikes out swinging.,R,L,R,ARI,CHC,S,,,2,1,2021,0.48,0,0.43,1.07,,,444482,2,9,Bot,,,,,575929,,,8.146134762,-129.7470209,-2.929476541,3.793293228,26.17605552,-31.72227229,3.3,1.5,,,,89.8,2698,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.91,,,,,,,,74,4,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,55,-0.044,-0.063
FF,7/17/21,97.2,-3.17,4.77,"Kimbrel, Craig",662139,518886,,foul,,,,,5,Daulton Varsho strikes out swinging.,R,L,R,ARI,CHC,S,,,2,0,2021,-0.85,1.34,0.17,2.17,,,444482,2,9,Bot,,,,,575929,,,10.92380657,-141.1057776,-4.490821245,-13.92894859,32.93858156,-13.43177118,3.3,1.5,232,70.5,46,97.3,2409,6.5,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.98,,,,,,,,74,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,227,-0.044,-0.057
FF,7/17/21,97.2,-3.18,4.78,"Kimbrel, Craig",662139,518886,,ball,,,,,12,Daulton Varsho strikes out swinging.,R,L,R,ARI,CHC,B,,,1,0,2021,-0.86,1.24,0.97,3.26,,,444482,2,9,Bot,,,,,575929,,,13.12097116,-140.9120828,-1.313526942,-14.49236392,32.69500165,-15.60174845,3.16,1.37,,,,97.2,2447,6.5,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.95,,,,,,,,74,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,222,-0.044,0.05
KC,7/17/21,87.7,-3.38,4.87,"Kimbrel, Craig",662139,518886,,ball,,,,,13,Daulton Varsho strikes out swinging.,R,L,R,ARI,CHC,B,,,0,0,2021,0.44,-0.28,-1.37,2.2,,,444482,2,9,Bot,,,,,575929,,,3.961060377,-127.6768464,0.223539626,4.013343343,25.80942967,-35.52179484,3.17,1.43,,,,88,2520,6.4,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,54.08,,,,,,,,74,1,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,62,-0.044,0.036
FF,7/17/21,97.3,-3.23,4.83,"Kimbrel, Craig",594777,518886,field_out,hit_into_play,,,,,2,Kole Calhoun flies out to center fielder Rafael Ortega.,R,L,R,ARI,CHC,X,8,fly_ball,1,0,2021,-1.08,1.15,0.17,2.75,,,444482,1,9,Bot,126.9,80.44,,,575929,,,11.61768244,-141.1632112,-2.668905722,-17.03890253,32.20475067,-16.39573503,3.3,1.5,296,98.6,51,97.6,2460,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.86,0.009,0.012,0,1,0,0,3,73,2,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,227,-0.059,-0.353
KC,7/17/21,88.3,-3.2,4.89,"Kimbrel, Craig",594777,518886,,ball,,,,,14,Kole Calhoun flies out to center fielder Rafael Ortega.,R,L,R,ARI,CHC,B,,,0,0,2021,0.61,-0.16,1.55,1.04,,,444482,1,9,Bot,,,,,575929,,,10.30757002,-128.2371295,-2.979974864,4.75492225,24.58406904,-33.50205519,3.05,1.48,,,,88.8,2686,6.5,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.98,,,,,,,,73,1,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,54,0,0.046
FF,7/17/21,97.2,-3.18,4.87,"Kimbrel, Craig",642165,518886,strikeout,swinging_strike,,,,,2,Josh VanMeter strikes out swinging.,R,L,R,ARI,CHC,S,2,,1,2,2021,-0.86,1.13,-0.15,3.24,,,444482,0,9,Bot,,,,,575929,,,10.13869912,-141.1923252,-1.421440103,-13.78744859,31.77228338,-16.93158395,3.32,1.51,,,,97.6,2337,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.89,,,0,1,0,0,,72,4,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,222,-0.074,-0.267
KC,7/17/21,88.3,-3.05,4.95,"Kimbrel, Craig",642165,518886,,ball,,,,,14,Josh VanMeter strikes out swinging.,R,L,R,ARI,CHC,B,,,0,2,2021,0.83,-0.61,1.37,-0.39,,,444482,0,9,Bot,,,,,575929,,,9.054914894,-128.1870958,-5.612926241,7.22901054,27.44766937,-37.89734444,3.46,1.58,,,,88.5,2750,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.87,,,,,,,,72,3,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,53,0,0.03
KC,7/17/21,87.7,-3.16,4.89,"Kimbrel, Craig",642165,518886,,foul,,,,,9,Josh VanMeter strikes out swinging.,R,L,R,ARI,CHC,S,,,0,1,2021,0.88,-0.26,0.76,1.88,,,444482,0,9,Bot,,,,,575929,,,7.683397629,-127.458353,-0.561730531,7.952368438,27.40401813,-35.14135256,3.32,1.51,106,94,5,87.9,2710,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.91,,,,,,,,72,2,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,65,0,-0.088
FF,7/17/21,97.8,-3.18,4.78,"Kimbrel, Craig",642165,518886,,foul,,,,,6,Josh VanMeter strikes out swinging.,R,L,R,ARI,CHC,S,,,0,0,2021,-0.88,1.32,0.63,2.47,,,444482,0,9,Bot,,,,,575929,,,12.34765235,-141.7997401,-3.742652348,-14.83049988,34.57763335,-13.68141337,3.32,1.51,216,67.7,47,98,2394,6.7,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.77,,,,,,,,72,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,225,0,-0.057
FF,7/17/21,98.3,-3.14,4.79,"Kimbrel, Craig",444482,518886,walk,ball,,,,,14,David Peralta walks.,R,L,R,ARI,CHC,B,,,3,2,2021,-1.06,1.29,1.95,2,,,,0,9,Bot,,,,,575929,,,16.28633602,-142.1324101,-5.024343746,-18.30758435,34.947249,-13.58505502,3.63,1.57,,,,98.1,2519,6.7,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.78,,,0.7,1,0,0,,71,8,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,228,0.09,0.329
FF,7/17/21,97,-2.92,4.9,"Kimbrel, Craig",444482,518886,,foul,,,,,1,David Peralta walks.,R,L,R,ARI,CHC,S,,,3,2,2021,-1.01,1.24,-0.51,3.33,,,,0,9,Bot,,,,,575929,,,8.792266854,-141.0135913,-1.476162534,-15.46850268,32.34721775,-15.48756809,3.41,1.56,,,,97.4,2347,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.93,,,,,,,,71,7,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,220,0,0
FF,7/17/21,97.1,-3.1,4.67,"Kimbrel, Craig",444482,518886,,foul,,,,,1,David Peralta walks.,R,L,R,ARI,CHC,S,,,3,2,2021,-1.09,1.2,-0.4,2.9,,,,0,9,Bot,,,,,575929,,,9.798199245,-141.1103283,-1.959736411,-16.75284917,31.96018207,-15.89623317,3.41,1.56,223,78.7,24,97.9,2386,6.8,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.7,,,,,,,,71,6,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,226,0,0
FF,7/17/21,97,-3.1,4.88,"Kimbrel, Craig",444482,518886,,foul,,,,,4,David Peralta walks.,R,L,R,ARI,CHC,S,,,3,1,2021,-0.8,1.31,-0.54,2.66,,,,0,9,Bot,,,,,575929,,,8.686725371,-140.987037,-3.43303499,-12.54980791,31.00605415,-14.08163607,3.41,1.56,,,,97.5,2340,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.93,,,,,,,,71,5,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,222,0,-0.077
FF,7/17/21,98,-3.12,4.86,"Kimbrel, Craig",444482,518886,,ball,,,,,11,David Peralta walks.,R,L,R,ARI,CHC,B,,,2,1,2021,-0.74,1.14,-0.69,3.86,,,,0,9,Bot,,,,,575929,,,8.359929095,-142.5121975,0.170647661,-12.03129666,31.75585758,-16.87571806,3.61,1.64,,,,98.8,2136,6.7,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.77,,,,,,,,71,4,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,218,0,0.113
KC,7/17/21,87.5,-3.12,4.85,"Kimbrel, Craig",444482,518886,,ball,,,,,14,David Peralta walks.,R,L,R,ARI,CHC,B,,,1,1,2021,0.94,-0.4,0.73,0.12,,,,0,9,Bot,,,,,575929,,,7.34485753,-127.1388609,-4.375337294,8.595833347,27.44523931,-35.79633308,3.6,1.63,,,,87.5,2569,6.5,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,54.01,,,,,,,,71,3,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,57,0,0.052
KC,7/17/21,86.6,-3.06,4.92,"Kimbrel, Craig",444482,518886,,called_strike,,,,,9,David Peralta walks.,R,L,R,ARI,CHC,S,,,1,0,2021,0.81,-0.53,0.76,2.03,,,,0,9,Bot,,,,,575929,,,7.501069679,-125.9329949,0.454591103,6.88004632,27.5856943,-38.09738236,3.46,1.58,,,,86.5,2570,6.5,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,54.04,,,,,,,,71,2,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,60,0,-0.049
FF,7/17/21,97.9,-3.06,4.89,"Kimbrel, Craig",444482,518886,,ball,,,,,11,David Peralta walks.,R,L,R,ARI,CHC,B,,,0,0,2021,-0.8,1.16,-0.18,3.74,,,,0,9,Bot,,,,,575929,,,9.658790574,-142.277365,-0.266004034,-13.23960285,34.89228236,-16.61682119,3.58,1.58,,,,98,2115,6.6,633319,518886,575929,519203,663538,621550,595879,664023,542364,592178,53.92,,,,,,,,71,1,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shift,Standard,226,0,0.038
FF,7/16/21,96.3,-3.21,4.92,"Kimbrel, Craig",502210,518886,strikeout,swinging_strike,,,,,1,Josh Reddick strikes out swinging.,R,L,R,ARI,CHC,S,2,,2,2,2021,-0.6,1.36,-0.34,3.57,,,,2,9,Bot,,,,,575929,,,9.007457325,-139.9725156,-1.063415028,-10.02971204,33.11389324,-14.36523748,3.47,1.59,,,,96.3,2379,6.4,633296,518886,575929,519203,663538,621550,595879,664023,545350,592178,54.05,,,0,1,0,0,,73,7,4-Seam Fastball,1,5,1,5,5,1,1,5,Infield shift,Standard,220,-0.001,-0.091
FF,7/16/21,95.6,-2.91,4.83,"Kimbrel, Craig",502210,518886,,foul,,,,,5,Josh Reddick strikes out swinging.,R,L,R,ARI,CHC,S,,,2,2,2021,-0.8,1.28,-0.14,2.35,,,,2,9,Bot,,,,,575929,,,9.164202755,-138.9722393,-3.822134531,-12.44326787,31.54683951,-14.84888729,3.47,1.59,238,71,42,96.1,2285,6.6,633296,518886,575929,519203,663538,621550,595879,664023,545350,592178,53.86,,,,,,,,73,6,4-Seam Fastball,1,5,1,5,5,1,1,5,Infield shift,Standard,222,-0.001,0
FF,7/16/21,96.7,-3.27,4.89,"Kimbrel, Craig",502210,518886,,ball,,,,,11,Josh Reddick strikes out swinging.,R,L,R,ARI,CHC,B,,,1,2,2021,-0.78,1.27,-1.06,4.55,,,,2,9,Bot,,,,,575929,,,7.695548089,-140.5909641,1.767686092,-12.11190895,32.68031559,-15.95229839,3.33,1.57,,,,96.8,2409,6.5,633296,518886,575929,519203,663538,621550,595879,664023,545350,592178,54.05,,,,,,,,73,5,4-Seam Fastball,1,5,1,5,5,1,1,5,Infield shift,Standard,221,-0.001,0.018
KC,7/16/21,86.8,-2.94,5.04,"Kimbrel, Craig",502210,518886,,foul,,,,,8,Josh Reddick strikes out swinging.,R,L,R,ARI,CHC,S,,,1,2,2021,0.72,-0.25,0.11,2.06,,,,2,9,Bot,,,,,575929,,,5.859947499,-126.3197169,-0.416285203,6.413502463,26.65580153,-34.92966283,3.47,1.59,274,95.7,20,86.9,2651,6.4,633296,518886,575929,519203,663538,621550,595879,664023,545350,592178,54.1,,,,,,,,73,4,Knuckle Curve,1,5,1,5,5,1,1,5,Infield shift,Standard,58,-0.001,0
KC,7/16/21,87.3,-2.97,5.02,"Kimbrel, Craig",502210,518886,,swinging_strike,,,,,14,Josh Reddick strikes out swinging.,R,L,R,ARI,CHC,S,,,1,1,2021,0.88,-0.34,1.23,0.4,,,,2,9,Bot,,,,,575929,,,8.309000204,-126.7969659,-4.172080521,7.506708453,28.77342366,-35.09746033,3.47,1.59,,,,87,2652,6.5,633296,518886,575929,519203,663538,621550,595879,664023,545350,592178,54.03,,,,,,,,73,3,Knuckle Curve,1,5,1,5,5,1,1,5,Infield shift,Standard,56,-0.001,-0.027
